Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
Female,50,Yes,0,33.482243,-116.827173,1,70,Offer A,Yes,29.72,Yes,Yes,DSL,12.0,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65.2,4543.15,0.0,0,2080.4,6623.55
Female,58,No,0,33.784597,-117.844535,0,15,No Offer,Yes,9.74,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.1,302.45,0.0,0,146.1,448.55
Female,54,Yes,3,33.174725,-116.743329,3,5,No Offer,Yes,47.06,No,Yes,Cable,52.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,49.4,232.55,0.0,10,235.3,477.85
Female,48,No,0,37.680844,-122.48131,0,51,No Offer,No,0.0,No Phone Service,Yes,DSL,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.15,3077.0,0.0,0,0.0,3077.0
Male,53,Yes,3,37.908242,-121.682472,1,22,Offer D,Yes,11.39,Yes,Yes,Fiber Optic,56.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15,0.0,0,250.58,2135.73
Female,55,No,2,33.976678,-118.065875,0,22,No Offer,No,0.0,No Phone Service,Yes,DSL,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,49.45,1031.4,0.0,0,0.0,1031.4
Female,52,No,0,34.404544,-119.302118,0,41,Offer B,Yes,15.48,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,20.45,775.6,0.0,0,634.68,1410.28
Female,47,Yes,2,39.495768,-121.747472,1,5,No Offer,Yes,1.38,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,320.4,0.0,0,6.9,327.3
Female,48,No,0,34.457829,-116.139589,0,3,Offer E,Yes,9.95,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.6,291.9,0.0,0,29.85,321.75
Male,79,Yes,0,34.712708,-117.889656,10,69,Offer A,No,0.0,No Phone Service,Yes,DSL,12.0,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.55,3952.65,0.0,40,0.0,3992.65
Female,64,Yes,1,36.414216,-121.360597,8,47,No Offer,Yes,37.35,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.25,873.4,0.0,0,1755.45,2628.85
Female,46,Yes,0,34.167236,-116.281511,1,62,Offer B,Yes,4.7,Yes,Yes,Cable,28.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,5150.55,4.68,0,291.4,5437.27
Female,31,No,0,38.384648,-121.578701,0,11,Offer D,Yes,46.49,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.0,211.95,0.0,0,511.39,723.34
Female,60,No,0,37.722127,-120.110174,0,61,Offer B,Yes,14.52,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.2,5500.6,0.0,0,885.72,6386.32
Male,64,No,0,36.732694,-119.783786,0,18,No Offer,Yes,26.26,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.05,388.6,0.0,0,472.68,861.28
Male,44,No,2,32.782501,-117.01611,0,38,No Offer,Yes,1.27,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.85,3141.7,0.0,0,48.26,3189.96
Male,65,Yes,0,38.759751,-121.288545,2,7,No Offer,Yes,34.66,Yes,Yes,Fiber Optic,3.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0.0,0,242.62,943.47
Female,59,Yes,3,38.809804,-122.241383,3,22,Offer D,Yes,4.67,Yes,Yes,Fiber Optic,58.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.8,1615.1,0.0,0,102.74,1717.84
Male,69,No,0,40.759401,-122.939337,0,36,Offer C,Yes,23.33,Yes,Yes,Fiber Optic,23.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.85,3186.7,0.0,0,839.88,4026.58
Male,50,Yes,0,33.714829,-117.872941,2,56,No Offer,Yes,26.15,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.3,5614.45,0.0,100,1464.4,7178.85
Male,73,Yes,0,34.137411,-118.328915,10,71,No Offer,No,0.0,No Phone Service,Yes,Cable,28.0,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,52.3,3765.05,0.0,40,0.0,3805.05
Female,40,Yes,1,37.820894,-122.369725,8,14,Offer D,Yes,15.33,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.7,263.65,0.0,0,214.62,478.27
Male,22,No,0,35.184837,-119.402525,0,51,No Offer,Yes,34.75,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,81.15,4126.2,0.0,0,1772.25,5898.45
Male,54,No,0,33.849263,-116.382778,0,4,No Offer,Yes,37.7,No,Yes,DSL,2.0,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,61.3,249.4,0.0,10,150.8,410.2
Male,35,Yes,2,38.606703,-120.586659,6,65,Offer B,Yes,19.53,Yes,Yes,Fiber Optic,19.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,94.55,6078.75,0.0,0,1269.45,7348.2
Female,52,Yes,0,33.782955,-118.026456,1,1,No Offer,Yes,25.88,Yes,Yes,Fiber Optic,9.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.45,102.45,0.0,0,25.88,128.33
Male,63,Yes,0,38.333133,-121.920151,7,51,Offer B,Yes,35.0,Yes,Yes,Fiber Optic,8.0,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,96.4,4911.05,0.0,0,1785.0,6696.05
Female,33,No,0,40.012675,-120.101857,0,52,Offer B,Yes,38.93,No,Yes,DSL,8.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,2535.55,0.0,0,2024.36,4559.91
Female,35,Yes,3,38.489273,-120.891614,3,72,No Offer,Yes,12.96,No,Yes,DSL,56.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,5886.85,0.0,0,933.12,6819.97
Male,69,Yes,0,34.437945,-119.77191,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,10690.92
Female,20,Yes,0,33.782068,-118.262263,5,72,Offer A,Yes,23.7,Yes,Yes,Fiber Optic,85.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.15,7881.2,0.0,0,1706.4,9587.6
Female,40,Yes,0,33.60693,-117.644253,0,71,No Offer,Yes,38.22,No,Yes,DSL,23.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.0,5999.85,0.0,0,2713.62,8713.47
Female,57,No,0,38.445603,-123.063756,0,47,No Offer,Yes,3.49,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.15,1046.2,0.0,0,164.03,1210.23
Female,20,No,0,34.078821,-118.177576,0,17,No Offer,Yes,40.55,No,Yes,Cable,41.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1093.1,0.0,0,689.35,1782.45
Male,39,No,0,33.543835,-115.993906,0,72,Offer A,Yes,11.41,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.65,6224.8,0.0,0,821.52,7046.32
Female,37,No,1,38.838088,-122.73203,0,25,Offer C,Yes,39.9,No,Yes,DSL,27.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.75,1266.35,15.76,0,997.5,2248.09
Male,47,Yes,3,32.587557,-116.636816,9,69,No Offer,Yes,26.35,Yes,Yes,DSL,53.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,0.0,0,1818.15,8012.25
Female,56,No,0,38.113533,-122.11926,0,7,No Offer,Yes,30.06,No,Yes,Fiber Optic,10.0,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,525.0,0.0,10,210.42,745.42
Female,44,Yes,0,37.685052,-121.912061,6,29,Offer C,Yes,49.96,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.55,521.8,0.0,0,1448.84,1970.64
Female,47,Yes,3,40.737431,-124.108897,5,69,No Offer,Yes,38.39,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,19.7,1396.9,0.0,0,2648.91,4045.81
Female,51,Yes,0,34.231318,-117.662032,4,31,No Offer,Yes,1.2,No,Yes,DSL,15.0,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,49.2,1498.55,0.0,100,37.2,1635.75
Male,64,No,3,38.954144,-121.482536,0,66,Offer A,Yes,23.81,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,25.3,1673.8,0.0,0,1571.46,3245.26
Male,32,No,0,37.449537,-121.994813,0,7,Offer E,Yes,9.25,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0,0.0,0,64.75,777.75
Female,40,Yes,0,37.590421,-122.306467,8,10,No Offer,Yes,31.09,No,Yes,DSL,5.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,80.85,808.5,0.0,0,310.9,1119.4
Female,67,No,0,35.38381,-119.730885,0,20,Offer D,Yes,29.29,Yes,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,0.0,0,585.8,2313.3
Female,78,No,0,38.169605,-121.310964,0,47,No Offer,Yes,14.22,Yes,Yes,Fiber Optic,11.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,0.0,0,668.34,5172.89
Male,41,No,0,37.739113,-122.175602,0,9,No Offer,Yes,30.8,No,Yes,Fiber Optic,3.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,827.45,0.0,0,277.2,1104.65
Female,39,No,0,40.586588,-122.903677,0,16,Offer D,Yes,18.99,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65,0.0,0,303.84,1859.49
Male,35,No,0,32.782501,-117.01611,0,9,Offer E,Yes,11.5,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.5,791.7,0.0,0,103.5,895.2
Male,50,Yes,2,33.817473,-117.810462,1,22,Offer D,Yes,37.7,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,20.25,488.25,0.0,0,829.4,1317.65
Male,32,Yes,3,32.741859,-117.090353,8,9,Offer E,Yes,23.42,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.6,897.75,0.0,0,210.78,1108.53
Female,25,Yes,0,37.781304,-122.461522,1,65,Offer B,Yes,1.29,No,Yes,DSL,51.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,71.0,4386.2,0.0,0,83.85,4470.05
Male,57,Yes,1,39.745805,-120.580882,9,24,No Offer,Yes,8.67,Yes,Yes,Cable,10.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,74.8,1821.2,0.0,0,208.08,2029.28
Female,48,No,0,37.781304,-122.461522,0,21,No Offer,Yes,36.31,No,Yes,Fiber Optic,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,104.55,2239.4,0.0,0,762.51,3001.91
Female,65,No,0,37.106902,-122.100006,0,4,No Offer,Yes,31.13,Yes,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,48.75,179.85,0.0,0,124.52,304.37
Female,58,No,0,37.222842,-121.988727,0,1,Offer E,Yes,26.53,No,Yes,DSL,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.4,44.4,0.0,0,26.53,70.93
Male,55,Yes,1,40.426679,-121.850421,5,65,Offer B,Yes,33.47,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card,19.85,1267.05,0.0,0,2175.55,3442.6
Male,71,Yes,0,34.105493,-117.660934,7,34,No Offer,Yes,26.49,No,Yes,Fiber Optic,18.0,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,90.15,3128.8,0.0,0,900.66,4029.46
Female,57,Yes,0,35.916943,-120.129921,3,43,No Offer,Yes,37.25,No,Yes,DSL,20.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.15,2499.3,0.0,0,1601.75,4101.05
Female,42,Yes,1,34.119363,-117.855059,3,61,Offer B,Yes,20.01,Yes,Yes,Fiber Optic,12.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.1,7008.15,0.0,0,1220.61,8228.76
Female,66,Yes,0,32.85723,-117.209774,2,55,Offer B,Yes,42.82,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.45,4874.7,0.0,90,2355.1,7319.8
Female,77,Yes,2,34.966777,-117.961179,8,11,No Offer,Yes,17.66,Yes,Yes,Fiber Optic,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,0.0,0,194.26,1059.11
Female,44,Yes,0,38.931425,-121.946081,1,8,Offer E,Yes,46.13,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,19.75,145.0,0.0,0,369.04,514.04
Female,56,Yes,3,38.508735,-121.678813,1,48,Offer B,Yes,4.45,No,Yes,DSL,57.0,Yes,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Credit Card,70.1,3238.4,0.0,30,213.6,3482.0
Female,68,No,0,34.057256,-117.667677,0,45,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,4459.8,0.0,0,310.5,4770.3
Male,51,No,0,38.493888,-122.777141,0,34,No Offer,Yes,28.0,Yes,Yes,Fiber Optic,18.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.35,3540.65,0.0,0,952.0,4492.65
Female,47,Yes,0,37.321233,-120.656354,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0.0,10,33.46,112.86
Female,79,No,0,38.148862,-121.737696,0,5,No Offer,Yes,43.99,No,Yes,DSL,27.0,Yes,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,59.9,287.85,0.0,20,219.95,527.8
Female,39,No,0,35.924252,-116.188668,0,2,Offer E,Yes,41.64,No,Yes,DSL,25.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4,160.8,0.0,0,83.28,244.08
Male,68,No,0,38.244806,-120.417301,0,70,Offer A,No,0.0,No Phone Service,Yes,Cable,13.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,44.05,3011.65,0.0,0,0.0,3011.65
Female,45,No,0,40.367964,-122.937379,0,24,No Offer,Yes,30.18,No,Yes,DSL,4.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,56.35,1381.2,0.0,0,724.32,2105.52
Male,36,No,0,33.548869,-117.334165,0,30,Offer C,Yes,2.87,Yes,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,95.0,2852.4,0.0,0,86.1,2938.5
Female,31,No,0,37.421633,-122.009613,0,2,Offer E,Yes,37.76,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.0,153.05,0.0,0,75.52,228.57
Male,29,No,0,34.005439,-118.477507,0,13,Offer D,Yes,44.43,Yes,Yes,Fiber Optic,41.0,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84
Female,61,Yes,2,38.954144,-121.482536,7,6,Offer E,No,0.0,No Phone Service,Yes,Cable,10.0,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0.0,50,0.0,267.5
Female,54,No,0,34.035849,-118.503508,0,36,No Offer,Yes,13.35,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,99.15,3615.6,0.0,30,480.6,4126.2
Male,26,No,0,37.720498,-122.443119,0,7,Offer E,Yes,45.13,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,25.05,152.95,0.0,0,315.91,468.86
Female,39,No,0,40.740138,-122.587476,0,55,Offer B,Yes,22.34,No,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.55,4509.5,0.0,0,1228.7,5738.2
Female,28,Yes,3,34.078821,-118.177576,3,72,No Offer,Yes,24.48,Yes,Yes,Cable,69.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,83.3,6042.7,0.0,80,1762.56,7885.26
Male,76,Yes,0,38.265899,-121.939461,9,8,Offer E,Yes,22.4,No,Yes,DSL,23.0,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,60.9,551.95,16.58,0,179.2,714.57
Male,43,Yes,0,38.848082,-123.50608,1,59,Offer B,Yes,22.71,Yes,Yes,Fiber Optic,26.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05,0.0,0,1339.89,7787.94
Female,45,Yes,3,37.815459,-121.977203,7,32,No Offer,Yes,26.66,No,Yes,Fiber Optic,57.0,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.1,2723.75,0.0,130,853.12,3706.87
Female,74,No,0,39.884395,-122.587513,0,2,Offer E,Yes,39.63,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,159.4,0.0,10,79.26,248.66
Male,36,No,0,36.78724,-119.827813,0,44,No Offer,Yes,1.4,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.4,905.55,0.0,0,61.6,967.15
Male,58,Yes,0,36.397745,-120.119911,1,28,Offer C,Yes,9.62,Yes,Yes,Fiber Optic,24.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,106.1,2847.4,0.0,0,269.36,3116.76
Male,76,Yes,0,32.957195,-117.202542,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5.0,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.46
Female,34,Yes,3,38.050558,-121.646924,1,24,Offer C,No,0.0,No Phone Service,Yes,DSL,75.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.15,0.0,0,0.0,1208.15
Female,40,No,0,39.043387,-121.409837,0,52,Offer B,No,0.0,No Phone Service,Yes,DSL,19.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,58.75,3038.55,0.0,0,0.0,3038.55
Female,61,Yes,1,40.587919,-122.464732,8,4,No Offer,Yes,44.64,No,Yes,Cable,21.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.3,217.1,0.0,0,178.56,395.66
Female,34,No,0,37.28682,-121.723877,0,4,Offer E,Yes,5.63,No,Yes,Fiber Optic,18.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,396.3,0.0,0,22.52,418.82
Male,73,No,0,37.791222,-122.402241,0,24,No Offer,Yes,3.23,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,0.0,0,77.52,2574.22
Male,64,No,0,34.581308,-118.931948,0,1,No Offer,Yes,14.91,No,Yes,Fiber Optic,21.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,80.85,80.85,0.0,0,14.91,95.76
Male,32,Yes,2,34.098275,-117.967399,1,38,No Offer,Yes,25.84,Yes,Yes,Fiber Optic,19.0,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,94.9,3616.25,0.0,0,981.92,4598.17
Female,42,No,1,34.1528,-118.000482,0,4,Offer E,Yes,33.5,No,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.9,273.0,8.74,0,134.0,398.26
Female,23,No,0,37.504133,-122.032347,0,20,Offer D,Yes,10.97,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,19.5,413.0,0.0,0,219.4,632.4
Female,21,No,0,34.178068,-118.615714,0,7,No Offer,Yes,39.21,No,Yes,Fiber Optic,42.0,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,80.3,526.7,0.0,10,274.47,811.17
Male,62,No,0,37.713152,-121.08739,0,19,No Offer,Yes,26.54,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,19.7,386.5,0.0,0,504.26,890.76
Female,33,No,0,36.936228,-121.785559,0,5,No Offer,Yes,34.8,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.95,109.6,0.0,0,174.0,283.6
Female,41,Yes,1,37.605926,-120.69955,1,72,Offer A,Yes,15.58,Yes,Yes,DSL,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.75,6595.9,0.0,0,1121.76,7717.66
Male,33,Yes,1,40.677649,-122.29467,4,20,No Offer,No,0.0,No Phone Service,Yes,Cable,22.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,39.4,825.4,0.0,0,0.0,825.4
Male,42,Yes,3,34.122501,-117.320138,4,63,Offer B,Yes,40.73,Yes,Yes,Fiber Optic,76.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104.8,6597.25,0.0,0,2565.99,9163.24
Male,67,No,0,34.038983,-117.991372,0,3,Offer E,No,0.0,No Phone Service,Yes,DSL,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.15,132.2,0.0,0,0.0,132.2
Male,61,Yes,0,35.245035,-118.905553,10,35,No Offer,Yes,13.39,Yes,Yes,DSL,20.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.45,2661.1,0.0,0,468.65,3129.75
Male,74,Yes,0,37.222842,-121.988727,1,17,No Offer,Yes,28.18,Yes,Yes,Cable,16.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51
Male,29,Yes,0,39.559709,-120.345639,1,19,No Offer,Yes,5.93,Yes,Yes,Fiber Optic,51.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.95,1875.55,0.0,0,112.67,1988.22
Male,53,Yes,0,33.784597,-117.844535,0,51,No Offer,Yes,9.21,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.35,4614.55,0.0,0,469.71,5084.26
Female,47,No,0,34.169706,-118.323548,0,29,No Offer,Yes,4.53,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,25.15,702.0,0.0,0,131.37,833.37
Male,37,Yes,0,37.972662,-122.491452,3,56,No Offer,Yes,46.18,No,Yes,Fiber Optic,24.0,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.9,4557.5,0.0,0,2586.08,7143.58
Male,45,No,0,38.197907,-122.017258,0,20,No Offer,No,0.0,No Phone Service,Yes,DSL,20.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.0,1165.55,0.0,0,0.0,1165.55
